Id,Title,Body,ImageURLs
77657275,"Getting ""ValueError: The truth value of a Series is ambiguous"" from seaborn boxplot of dataframe","I have a pandas dataframe  and I'm trying to make seaborn boxplots: sns.boxplot(data=df_filtered[df_filtered['Class'] == 1].drop(['Plot', 'Class'], axis=1))  but it returns ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().  The thing is, I have used exactly the same command on different data and it works fine. I have produced many boxplots this way. Also, the matplotlib version works: plt.boxplot(x=df_filtered[df_filtered['Class'] == 1].drop(['Plot', 'Class'], axis=1))   Obviously I could just use the matplotlib command but then I have to redo all previous plots, which is not good, and I'd like to know what's going wrong anyway. Could this be a bug, or am I missing something? Edit: Here is the full traceback: --------------------------------------------------------------------------- ValueError                                Traceback (most recent call last) ~\AppData\Local\Temp\ipykernel_7004\328781716.py in ?()      11 df_filtered_sorted = df_filtered.sort_values(by='Class')      12  ---> 13 class_labels = df_filtered_sorted['Class'].unique()      14 n_rows = len(class_labels) // 2 + len(class_labels) % 2      15 n_cols = 2      16   ~\miniconda3\envs\general\lib\site-packages\seaborn\categorical.py in ?(data, x, y, hue, order, hue_order, orient, color, palette, saturation, width, dodge, fliersize, linewidth, whis, ax, **kwargs)    2227     dodge=True, fliersize=5, linewidth=None, whis=1.5, ax=None,    2228     **kwargs    2229 ):    2230  -> 2231     plotter = _BoxPlotter(x, y, hue, data, order, hue_order,    2232                           orient, color, palette, saturation,    2233                           width, dodge, fliersize, linewidth)    2234   ~\miniconda3\envs\general\lib\site-packages\seaborn\categorical.py in ?(self, x, y, hue, data, order, hue_order, orient, color, palette, saturation, width, dodge, fliersize, linewidth)     781     def __init__(self, x, y, hue, data, order, hue_order,     782                  orient, color, palette, saturation,     783                  width, dodge, fliersize, linewidth):     784  --> 785         self.establish_variables(x, y, hue, data, orient, order, hue_order)     786         self.establish_colors(color, palette, saturation)     787      788         self.dodge = dodge  ~\miniconda3\envs\general\lib\site-packages\seaborn\categorical.py in ?(self, x, y, hue, data, orient, order, hue_order, units)     458                 if order is None:     459                     order = []     460                     # Reduce to just numeric columns     461                     for col in data: --> 462                         if variable_type(data[col]) == ""numeric"":     463                             order.append(col)     464                 plot_data = data[order]     465                 group_names = order  ~\miniconda3\envs\general\lib\site-packages\seaborn\_oldcore.py in ?(vector, boolean_type)    1498     if pd.api.types.is_categorical_dtype(vector):    1499         return VariableType(""categorical"")    1500     1501     # Special-case all-na data, which is always ""numeric"" -> 1502     if pd.isna(vector).all():    1503         return VariableType(""numeric"")    1504     1505     # Special-case binary/boolean data, allow caller to determine  ~\miniconda3\envs\general\lib\site-packages\pandas\core\generic.py in ?(self)    1517     @final    1518     def __nonzero__(self) -> NoReturn: -> 1519         raise ValueError(    1520             f""The truth value of a {type(self).__name__} is ambiguous. ""    1521             ""Use a.empty, a.bool(), a.item(), a.any() or a.all().""    1522         )  ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().  ","['https://i.sstatic.net/Df86v.png', 'https://i.sstatic.net/Sguod.png']"
77655902,C++ Modulus gives wrong output for -9%10,"I have a small code, the mod works fine for first iteration but on second iteration it fails. #include<iostream> #include<string> using namespace std;    int main() {     string a = ""acbdgd$&gf"";     string b = a;     int size = a.size();     int skip = 0;     int ind;     for (int i = size - 1; i >= 0; i--) {         ind = (-i - 1) % size; // first time it give 0 as experted but in second run it gives -9         char c = a[ind];         if (c == '&' || c == '$') {             skip++;         }         c = a[i];         if (c == '&' || c == '$') {             //b[i] = a[i];         }         else {             b[ind + skip] = a[i];         }     }      cout << a << endl << b; }  The value of i is 8, -8-1 = -9 (tested by printing). -9 mod 10 = 1 But it gives -9. I tried on 2 compilers, one g++ and other is Visual Studio. The Variables state at time where the ind becomes -9 is  ",['https://i.sstatic.net/sZ34N.png']
77652151,C# Split text by multicharacter delimiter and keep the delimiter,"I've got the below: Line A  Snowflake cake flour 12.5kg R142.99 Libresse Toilet Rolls 24s R82.99 3. Snowflake Self Raising Flour 10 x 1kg R264.99 20 x 500g R264.99 Elite Rice 10kg R85.99 5. Allsome Rice 10kg 133.99 5kg 88.99 Nola Mayonnaise 6 x 750g Aromat   I need it to look like this:  Snowflake cake flour 12.5kg R142.99 Libresse Toilet Rolls 24s R82.99 Snowflake Self Raising Flour 10 x 1kg R264.99 20 x 500g R264.99 Elite Rice 10kg R85.99 Allsome Rice 10kg R133.99 5kg R88.99 Nola Mayonnaise 6 x 750g Aromat   As you can see though they're not very consistent. Sometimes they come with pricing that starts with an R, sometimes they don't. Sometimes they have no pricing whatsoever and sometimes they don't even have sizes. Sometimes the writing is on the same line and sometimes it's on a different line. Sometimes the products don't even have a description as the client is waiting to see what they can add in that place. Sometimes they have more than one pricing or more than one item for the same list number. I've managed to achieve the first effect, where each item appears on a different line, but the part where the items that have multiple products assigned to them is perplexing me. I've got the text to split alright but keeping the delimiter, which is multi-character is failing. using System.Text.RegularExpressions;   string text = @""Line A Snowflake cake flour 12.5kg R142.99 2. Libresse Toilet Rolls 24s R82.99 3. Snowflake Self Raising Flour 10 x 1kg R264.99 20 x 500g R264.99 4. Elite Rice 10kg R85.99 5. Allsome Rice 10kg R133.99 5kg 88.99 6. Nola Mayonnaise 6 x 750g 7. Aromat 8."";  List<string> listItems = new List<string>(); int itemNumber = 1; // Counter for item numbers  foreach (string line in text.Split(Environment.NewLine)) {     if (string.IsNullOrEmpty(line) || line.StartsWith(""Line A""))     {         continue; // Skip empty lines and Line A     }      var subItems = Regex.Split(line, @""\d+\.\s+""); // Split by number-point-space     foreach (string subItem in subItems)     {         if (!string.IsNullOrWhiteSpace(subItem))         {             listItems.Add($""{itemNumber++}. {subItem}""); // Prepend number and space         }     } }  // Handle nested items with point-number-number-space format for (int i = 0; i < listItems.Count; i++) {      var parts = Regex.Split(listItems[i], @""\.\d+\d+\s+"", RegexOptions.IgnoreCase);     if (parts.Length > 1)     {         listItems[i] = parts[0]; // Keep original item unchanged         listItems.Insert(i + 1, parts[1]) ; // Add nested item after     } }  // Print each item foreach (string item in listItems) {     Console.WriteLine(item); }    is the current output: I've tried string pattern = @""\.\d+\d+\s+""; but that just appends the pattern to the end of the string instead of "".99 "" The reason why it's not similar to This is because that has single characters that they use for delimiting. Mine uses multiple characters. The method that I tried from that question is not working. Notice that my output is completely blank. It's not loading in the least when using the code in that question. ","['https://i.sstatic.net/DXPEi.png', 'https://i.sstatic.net/XG9u1.png']"
77651170,"What entities does the black field include in the memory allocation diagram of the Crome DevTools ""Memory"" tool",I'm looking for a memory leak in a web application. I took a picture of the pile. Can you tell me what entities the black sector of the diagram includes?  ,['https://i.sstatic.net/XVxoA.png']
77644650,How to change pandas MultiIndex name?,I would like to change the pandas multi-index name as follows and encountered this strange issue. Is this a bug? My pandas version is 1.5.3.  ,['https://i.sstatic.net/J19Wf.png']
77643789,String 'yyyy-mm-dd HH:mm:ss' was not recognized as a valid DateTime,"I have a string like below: string expiredDate = ""2026-05-24 18:54:55"";  I want to convert it to DateTime format using the code below: DateTime myDate = DateTime.ParseExact(expiredDate, ""dd MMMM yyyy HH:mm:ss"", CultureInfo.InvariantCulture);  But it didn't work and I get this error:  I've also tried replacing it using DateTime expiredDate = DateTime.ParseExact(expiredDate, ""dd MMMM yyyy HH:mm:ss"", CultureInfo.CreateSpecificCulture(""id-id""));  but I still get the same error. How to solve it? ",['https://i.sstatic.net/gwRWz.png']
77640033,Unable to get object value from response body in cypress,"I am a beginner to Cypress and I am trying to get hands-on in API Testing for Cypress. I am trying a very basic GET response from the following URL: https://automationexercise.com/api/productsList I am trying to get responseCode, but whenever I try to object, I get blank value on it.. my logic is following: it(""Verify All Product response contains correct keys and values"", () => {      cy.request(""GET"",""https://automationexercise.com/api/productsList"").then((response) => {         expect(response.status).to.eq(200)         expect(response.body).length.to.be.greaterThan(1)         cy.log(response.body.responseCode)   }); });  I have edited with screenshot of my result:  Let me know, where I am making a mistake. Thanks. ",['https://i.sstatic.net/Psbjf.png']
77630765,"next@14.0.4: The engine ""node"" is incompatible with this module. Expected version "">=18.17.0"". Got ""18.16.0""","I'm trying to create nextjs-app. But when I've tried to install it. This error below is occuring:  I've tried to run yarn cache clean. I've tried to update node.  Also I've tried to put ""engines"": {   ""node"": ""18.16.0"" }  in the package.json ","['https://i.sstatic.net/K9L3h.png', 'https://i.sstatic.net/YeXrq.png']"
77627190,Evaluate() function in coldfusion is not working,I am getting error when using evaluate() in coldfusion 2021. Please see the screenshot Can I know what's the reason behind it or is there any solution to solve this? In my project I have used this function in many place. Please help me on this. ,['https://i.sstatic.net/J4rnt.png']
77623306,Unity how to show loading dialog with script,I am trying to show a loading spinner in my unity game. But I can't get it work. It looks like this:  Loading script code: using System.Collections; using System.Collections.Generic; using UnityEngine;  public class Loading : MonoBehaviour {  public static GameObject load;   public static void show(){ load.SetActive(true); }  public void hide(){ load.SetActive(false); } }  And then to show it I am using this code: Loading.show();  But I am getting this error: NullReferenceException: Object reference not set to an instance of an object Does anyone know what I can do to solve this? ,['https://i.sstatic.net/bLuix.png']
